filepath,label
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Arid_Soil\68.jpg,Arid_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Arid_Soil\68a.jpg,Arid_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Arid_Soil\69.jpg,Arid_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Arid_Soil\6a.jpg,Arid_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Arid_Soil\7.jpg,Arid_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Arid_Soil\70.jpg,Arid_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Arid_Soil\71.jpg,Arid_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Arid_Soil\72.jpg,Arid_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Arid_Soil\73.jpg,Arid_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Arid_Soil\74.jpg,Arid_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Arid_Soil\75.jpg,Arid_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Arid_Soil\76.jpg,Arid_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Arid_Soil\77.jpg,Arid_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Arid_Soil\78.jpg,Arid_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Arid_Soil\79.jpg,Arid_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Arid_Soil\8.jpg,Arid_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Arid_Soil\80.jpg,Arid_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Arid_Soil\81.jpg,Arid_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Arid_Soil\82.jpg,Arid_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Arid_Soil\83.jpg,Arid_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Arid_Soil\84.jpg,Arid_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Arid_Soil\85.jpg,Arid_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Arid_Soil\86.jpg,Arid_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Arid_Soil\87.jpg,Arid_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Arid_Soil\9.jpg,Arid_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Arid_Soil\90.jpg,Arid_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Arid_Soil\91.jpg,Arid_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Arid_Soil\92.jpg,Arid_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Arid_Soil\93.jpg,Arid_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Arid_Soil\93a.jpg,Arid_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Arid_Soil\94.jpg,Arid_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Arid_Soil\95.jpg,Arid_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Arid_Soil\96.jpg,Arid_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Arid_Soil\97.jpg,Arid_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Arid_Soil\97a.jpg,Arid_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Arid_Soil\97b.jpg,Arid_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Arid_Soil\98.jpg,Arid_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Arid_Soil\99.jpg,Arid_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\1.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\10.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\100.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\102.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\102a.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\103.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\104.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\104a.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\106.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\107.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\108.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\109.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\11.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\110.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\111.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\112.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\113.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\114.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\115.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\115a.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\116.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\117.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\118.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\119.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\12.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\120.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\121.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\122.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\123.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\124.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\125.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\126.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\127.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\127a.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\128.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\128a.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\128b.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\128c.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\129.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\13.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\130.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\131.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\132.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\133.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\134.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\134a.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\135.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\136.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\137.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\138.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\139.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\13a.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\14.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\140.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\140a.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\141.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\142.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\143.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\144.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\146.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\147.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\148.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\149.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\15.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\150.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\151.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\152.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\153.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\154.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\155.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\156.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\157.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\157a.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\158.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\159.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\159a.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\16.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\160.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\162.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\163.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\164.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\164a.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\165.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\166.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\167.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\167a.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\168.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\169.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\17.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\170.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\171.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\171a.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\172.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\174.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\174a.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\175.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\176.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\176a.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\177.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\178.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\179.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\18.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\180.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\181.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\182.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\183.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\183a.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\183b.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\184.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\184a.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\185.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\186.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\188.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\188a.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\188b.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\188c.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\189.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\19.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\190.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\191.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\192.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\193.jpg,Black_Soil
C:\Users\ThinkPad\.cache\kagglehub\datasets\ai4a-lab\comprehensive-soil-classification-datasets\versions\1\Orignal-Dataset\Black_Soil\194.jpg,Black_Soil
